id,device_id,data,type,date
4909,QS2002,1,elevation,2021-05-09 09:42:24
4910,QS2002,1,door_open,2021-05-09 09:42:24
4911,QS2002,8.71,wind_speed,2021-05-09 09:42:26
4912,QS2002,0,elevation,2021-05-09 09:42:27
4913,QS2002,3,elevation,2021-05-09 09:42:30
4914,QS2002,8.05,wind_speed,2021-05-09 09:42:31
4915,QS2002,1,elevation,2021-05-09 09:42:33
4916,QS2002,4,elevation,2021-05-09 09:42:36
4917,QS2002,-17,button_call,2021-05-09 09:42:36
4918,QS2002,5.28,wind_speed,2021-05-09 09:42:36
4919,QS2002,-25,button_call,2021-05-09 09:42:37
4920,QS2002,3,elevation,2021-05-09 09:42:39
4921,QS2002,9.72,wind_speed,2021-05-09 09:42:41
4922,QS2002,5,elevation,2021-05-09 09:42:42
4923,QS2002,6,elevation,2021-05-09 09:42:45
4924,QS2002,10.63,wind_speed,2021-05-09 09:42:46
4925,QS2002,239, person_entry,2021-05-09 09:42:48
4926,QS2002,4,elevation,2021-05-09 09:42:48
4927,QS2002,23,button_call,2021-05-09 09:42:50
4928,QS2002,7,elevation,2021-05-09 09:42:51
4929,QS2002,8.96,wind_speed,2021-05-09 09:42:51
4930,QS2002,4,elevation,2021-05-09 09:42:54
4931,QS2002,15,button_call,2021-05-09 09:42:56
4932,QS2002,8.97,wind_speed,2021-05-09 09:42:56
4933,QS2002,7,elevation,2021-05-09 09:42:57
4934,QS2002,7,door_open,2021-05-09 09:42:57
4935,QS2002,9,elevation,2021-05-09 09:43:00
4936,QS2002,10.69,wind_speed,2021-05-09 09:43:01
4937,QS2002,11,elevation,2021-05-09 09:43:03
4938,QS2002,240, person_entry,2021-05-09 09:43:05
4939,QS2002,14,elevation,2021-05-09 09:43:06
4940,QS2002,5.32,wind_speed,2021-05-09 09:43:06
4941,QS2002,236, person_exit,2021-05-09 09:43:08
4942,QS2002,237, person_exit,2021-05-09 09:43:09
4943,QS2002,16,elevation,2021-05-09 09:43:09
4944,QS2002,-25,button_call,2021-05-09 09:43:10
4945,QS2002,-25,button_call,2021-05-09 09:43:11
4946,QS2002,5.99,wind_speed,2021-05-09 09:43:11
4947,QS2002,16,elevation,2021-05-09 09:43:12
4948,QS2002,19,elevation,2021-05-09 09:43:15
4949,QS2002,7.02,wind_speed,2021-05-09 09:43:16
4950,QS2002,241, person_entry,2021-05-09 09:43:17
4951,QS2002,220, person_exit,2021-05-09 09:43:18
4952,QS2002,16,elevation,2021-05-09 09:43:18
4953,QS2002,19,elevation,2021-05-09 09:43:21
4954,QS2002,3.89,wind_speed,2021-05-09 09:43:21
4955,QS2002,-21,button_call,2021-05-09 09:43:23
4956,QS2002,21,elevation,2021-05-09 09:43:24
4957,QS2002,7.15,wind_speed,2021-05-09 09:43:26
4958,QS2002,18,elevation,2021-05-09 09:43:27
4959,QS2002,15,elevation,2021-05-09 09:43:30
4960,QS2002,6.49,wind_speed,2021-05-09 09:43:31
4961,QS2002,16,elevation,2021-05-09 09:43:33
4962,QS2002,14,button_call,2021-05-09 09:43:34
4963,QS2002,19,elevation,2021-05-09 09:43:36
4964,QS2002,19,door_open,2021-05-09 09:43:36
4965,QS2002,6.61,wind_speed,2021-05-09 09:43:36
4966,QS2002,20,elevation,2021-05-09 09:43:39
4967,QS2002,10.78,wind_speed,2021-05-09 09:43:41
4968,QS2002,20,elevation,2021-05-09 09:43:42
4969,QS2002,242, person_entry,2021-05-09 09:43:43
4970,QS2002,18,elevation,2021-05-09 09:43:45
4971,QS2002,3.72,wind_speed,2021-05-09 09:43:46
4972,QS2002,19,elevation,2021-05-09 09:43:48
4973,QS2002,19,door_open,2021-05-09 09:43:48
4974,QS2002,22,elevation,2021-05-09 09:43:51
4975,QS2002,15,button_call,2021-05-09 09:43:51
4976,QS2002,10.50,wind_speed,2021-05-09 09:43:51
4977,QS2002,25,elevation,2021-05-09 09:43:54
4978,QS2002,8.36,wind_speed,2021-05-09 09:43:56
4979,QS2002,25,elevation,2021-05-09 09:43:57
4980,QS2002,186, person_exit,2021-05-09 09:44:00
4981,QS2002,25,elevation,2021-05-09 09:44:00
4982,QS2002,9.75,wind_speed,2021-05-09 09:44:01
4983,QS2002,24,elevation,2021-05-09 09:44:03
4984,QS2002,24,door_open,2021-05-09 09:44:03
4985,QS2002,24,elevation,2021-05-09 09:44:06
4986,QS2002,6.97,wind_speed,2021-05-09 09:44:06
4987,QS2002,243, person_entry,2021-05-09 09:44:09
4988,QS2002,23,elevation,2021-05-09 09:44:09
4989,QS2002,8.36,wind_speed,2021-05-09 09:44:11
4990,QS2002,21,elevation,2021-05-09 09:44:12
4991,QS2002,20,elevation,2021-05-09 09:44:15
4992,QS2002,6.41,wind_speed,2021-05-09 09:44:16
4993,QS2002,22,elevation,2021-05-09 09:44:18
4994,QS2002,-16,button_call,2021-05-09 09:44:20
4995,QS2002,25,elevation,2021-05-09 09:44:21
4996,QS2002,4.30,wind_speed,2021-05-09 09:44:21
4997,QS2002,25,elevation,2021-05-09 09:44:24
4998,QS2002,-22,button_call,2021-05-09 09:44:26
4999,QS2002,6.26,wind_speed,2021-05-09 09:44:26
5000,QS2002,25,elevation,2021-05-09 09:44:27
5001,QS2002,233, person_exit,2021-05-09 09:44:29
5002,QS2002,25,elevation,2021-05-09 09:44:30
5003,QS2002,7.91,wind_speed,2021-05-09 09:44:31
5004,QS2002,23,elevation,2021-05-09 09:44:33
5005,QS2002,23,door_open,2021-05-09 09:44:33
5006,QS2002,-20,button_call,2021-05-09 09:44:34
5007,QS2002,25,elevation,2021-05-09 09:44:36
5008,QS2002,4.06,wind_speed,2021-05-09 09:44:36
5009,QS2002,25,elevation,2021-05-09 09:44:39
5010,QS2002,25,door_open,2021-05-09 09:44:39
5011,QS2002,6.71,wind_speed,2021-05-09 09:44:41
5012,QS2002,244, person_entry,2021-05-09 09:44:42
5013,QS2002,25,elevation,2021-05-09 09:44:42
5014,QS2002,25,elevation,2021-05-09 09:44:45
5015,QS2002,25,door_open,2021-05-09 09:44:45
5016,QS2002,8.41,wind_speed,2021-05-09 09:44:46
5017,QS2002,25,elevation,2021-05-09 09:44:48
5018,QS2002,25,door_open,2021-05-09 09:44:48
5019,QS2002,22,elevation,2021-05-09 09:44:51
5020,QS2002,4.41,wind_speed,2021-05-09 09:44:51
5021,QS2002,21,elevation,2021-05-09 09:44:54
5022,QS2002,5.90,wind_speed,2021-05-09 09:44:56
5023,QS2002,24,elevation,2021-05-09 09:44:57
5024,QS2002,185, person_exit,2021-05-09 09:44:59
5025,QS2002,23,elevation,2021-05-09 09:45:00
5026,QS2002,3.59,wind_speed,2021-05-09 09:45:01
5027,QS2002,20,elevation,2021-05-09 09:45:03
5028,QS2002,21,elevation,2021-05-09 09:45:06
5029,QS2002,21,door_open,2021-05-09 09:45:06
5030,QS2002,4.99,wind_speed,2021-05-09 09:45:06
5031,QS2002,22,elevation,2021-05-09 09:45:09
5032,QS2002,-25,button_call,2021-05-09 09:45:10
5033,QS2002,6.10,wind_speed,2021-05-09 09:45:11
5034,QS2002,21,elevation,2021-05-09 09:45:12
5035,QS2002,18,elevation,2021-05-09 09:45:15
5036,QS2002,3.84,wind_speed,2021-05-09 09:45:16
5037,QS2002,16,elevation,2021-05-09 09:45:18
5038,QS2002,18,button_call,2021-05-09 09:45:18
5039,QS2002,235, person_exit,2021-05-09 09:45:21
5040,QS2002,14,elevation,2021-05-09 09:45:21
5041,QS2002,14,door_open,2021-05-09 09:45:21
5042,QS2002,3.81,wind_speed,2021-05-09 09:45:21
5043,QS2002,15,elevation,2021-05-09 09:45:24
5044,QS2002,15,door_open,2021-05-09 09:45:24
5045,QS2002,8.38,wind_speed,2021-05-09 09:45:26
5046,QS2002,15,elevation,2021-05-09 09:45:27
5047,QS2002,15,door_open,2021-05-09 09:45:27
5048,QS2002,17,elevation,2021-05-09 09:45:30
5049,QS2002,17,door_open,2021-05-09 09:45:30
5050,QS2002,9.04,wind_speed,2021-05-09 09:45:31
5051,QS2002,17,elevation,2021-05-09 09:45:33
5052,QS2002,-21,button_call,2021-05-09 09:45:33
5053,QS2002,19,elevation,2021-05-09 09:45:36
5054,QS2002,20,button_call,2021-05-09 09:45:36
5055,QS2002,9.40,wind_speed,2021-05-09 09:45:36
5056,QS2002,18,elevation,2021-05-09 09:45:39
5057,QS2002,8.18,wind_speed,2021-05-09 09:45:41
5058,QS2002,242, person_exit,2021-05-09 09:45:42
5059,QS2002,15,elevation,2021-05-09 09:45:42
5060,QS2002,13,elevation,2021-05-09 09:45:45
5061,QS2002,10.39,wind_speed,2021-05-09 09:45:46
5062,QS2002,15,elevation,2021-05-09 09:45:48
5063,QS2002,-22,button_call,2021-05-09 09:45:48
5064,QS2002,18,elevation,2021-05-09 09:45:51
5065,QS2002,7.29,wind_speed,2021-05-09 09:45:51
5066,QS2002,24,button_call,2021-05-09 09:45:53
5067,QS2002,21,elevation,2021-05-09 09:45:54
5068,QS2002,8.66,wind_speed,2021-05-09 09:45:56
5069,QS2002,24,elevation,2021-05-09 09:45:57
5070,QS2002,23,elevation,2021-05-09 09:46:00
5071,QS2002,8.37,wind_speed,2021-05-09 09:46:01
5072,QS2002,244, person_exit,2021-05-09 09:46:03
5073,QS2002,25,elevation,2021-05-09 09:46:03
5074,QS2002,22,elevation,2021-05-09 09:46:06
5075,QS2002,22,door_open,2021-05-09 09:46:06
5076,QS2002,6.38,wind_speed,2021-05-09 09:46:06
5077,QS2002,15,button_call,2021-05-09 09:46:07
5078,QS2002,20,button_call,2021-05-09 09:46:08
5079,QS2002,24,elevation,2021-05-09 09:46:09
5080,QS2002,7.17,wind_speed,2021-05-09 09:46:11
5081,QS2002,23,elevation,2021-05-09 09:46:12
5082,QS2002,25,elevation,2021-05-09 09:46:15
5083,QS2002,3.65,wind_speed,2021-05-09 09:46:16
5084,QS2002,226, person_exit,2021-05-09 09:46:18
5085,QS2002,25,elevation,2021-05-09 09:46:18
5086,QS2002,25,elevation,2021-05-09 09:46:21
5087,QS2002,5.24,wind_speed,2021-05-09 09:46:21
5088,QS2002,25,elevation,2021-05-09 09:46:24
5089,QS2002,5.58,wind_speed,2021-05-09 09:46:26
5090,QS2002,25,elevation,2021-05-09 09:46:27
5091,QS2002,22,button_call,2021-05-09 09:46:27
5092,QS2002,245, person_entry,2021-05-09 09:46:29
5093,QS2002,22,elevation,2021-05-09 09:46:30
5094,QS2002,5.11,wind_speed,2021-05-09 09:46:31
5095,QS2002,24,elevation,2021-05-09 09:46:33
5096,QS2002,241, person_exit,2021-05-09 09:46:36
5097,QS2002,22,elevation,2021-05-09 09:46:36
5098,QS2002,8.33,wind_speed,2021-05-09 09:46:36
5099,QS2002,21,elevation,2021-05-09 09:46:39
5100,QS2002,4.75,wind_speed,2021-05-09 09:46:41
5101,QS2002,19,elevation,2021-05-09 09:46:42
5102,QS2002,245, person_exit,2021-05-09 09:46:45
5103,QS2002,20,elevation,2021-05-09 09:46:45
5104,QS2002,20,door_open,2021-05-09 09:46:45
5105,QS2002,8.58,wind_speed,2021-05-09 09:46:46
5106,QS2002,21,elevation,2021-05-09 09:46:48
5107,QS2002,19,elevation,2021-05-09 09:46:51
5108,QS2002,7.88,wind_speed,2021-05-09 09:46:51
5109,QS2002,19,elevation,2021-05-09 09:46:54
5110,QS2002,6.94,wind_speed,2021-05-09 09:46:56
5111,QS2002,21,elevation,2021-05-09 09:46:57
5112,QS2002,22,elevation,2021-05-09 09:47:00
5113,QS2002,3.80,wind_speed,2021-05-09 09:47:01
5114,QS2002,20,elevation,2021-05-09 09:47:03
5115,QS2002,246, person_entry,2021-05-09 09:47:04
5116,QS2002,19,elevation,2021-05-09 09:47:06
5117,QS2002,6.46,wind_speed,2021-05-09 09:47:06
5118,QS2002,19,elevation,2021-05-09 09:47:09
5119,QS2002,-25,button_call,2021-05-09 09:47:09
5120,QS2002,19,button_call,2021-05-09 09:47:11
5121,QS2002,4.20,wind_speed,2021-05-09 09:47:11
5122,QS2002,20,elevation,2021-05-09 09:47:12
5123,QS2002,247, person_entry,2021-05-09 09:47:15
5124,QS2002,18,elevation,2021-05-09 09:47:15
5125,QS2002,6.67,wind_speed,2021-05-09 09:47:16
5126,QS2002,16,elevation,2021-05-09 09:47:18
5127,QS2002,16,door_open,2021-05-09 09:47:18
5128,QS2002,15,elevation,2021-05-09 09:47:21
5129,QS2002,8.77,wind_speed,2021-05-09 09:47:21
5130,QS2002,17,elevation,2021-05-09 09:47:24
5131,QS2002,9.64,wind_speed,2021-05-09 09:47:26
5132,QS2002,20,elevation,2021-05-09 09:47:27
5133,QS2002,20,door_open,2021-05-09 09:47:27
5134,QS2002,19,elevation,2021-05-09 09:47:30
5135,QS2002,8.20,wind_speed,2021-05-09 09:47:31
5136,QS2002,18,elevation,2021-05-09 09:47:33
5137,QS2002,248, person_entry,2021-05-09 09:47:34
5138,QS2002,16,elevation,2021-05-09 09:47:36
5139,QS2002,4.32,wind_speed,2021-05-09 09:47:36
5140,QS2002,-18,button_call,2021-05-09 09:47:38
5141,QS2002,17,elevation,2021-05-09 09:47:39
5142,QS2002,8.55,wind_speed,2021-05-09 09:47:41
5143,QS2002,249, person_entry,2021-05-09 09:47:42
5144,QS2002,18,elevation,2021-05-09 09:47:42
5145,QS2002,18,door_open,2021-05-09 09:47:42
5146,QS2002,19,elevation,2021-05-09 09:47:45
5147,QS2002,5.26,wind_speed,2021-05-09 09:47:46
5148,QS2002,-25,button_call,2021-05-09 09:47:47
5149,QS2002,17,elevation,2021-05-09 09:47:48
5150,QS2002,250, person_entry,2021-05-09 09:47:51
5151,QS2002,16,elevation,2021-05-09 09:47:51
5152,QS2002,7.36,wind_speed,2021-05-09 09:47:51
5153,QS2002,19,elevation,2021-05-09 09:47:54
5154,QS2002,4.70,wind_speed,2021-05-09 09:47:56
5155,QS2002,21,elevation,2021-05-09 09:47:57
5156,QS2002,24,elevation,2021-05-09 09:48:00
5157,QS2002,7.37,wind_speed,2021-05-09 09:48:01
5158,QS2002,25,elevation,2021-05-09 09:48:03
5159,QS2002,-18,button_call,2021-05-09 09:48:05
5160,QS2002,25,elevation,2021-05-09 09:48:06
5161,QS2002,25,door_open,2021-05-09 09:48:06
5162,QS2002,9.97,wind_speed,2021-05-09 09:48:06
5163,QS2002,25,elevation,2021-05-09 09:48:09
5164,QS2002,8.03,wind_speed,2021-05-09 09:48:11
5165,QS2002,23,elevation,2021-05-09 09:48:12
5166,QS2002,22,elevation,2021-05-09 09:48:15
5167,QS2002,22,door_open,2021-05-09 09:48:15
5168,QS2002,-19,button_call,2021-05-09 09:48:15
5169,QS2002,3.83,wind_speed,2021-05-09 09:48:16
5170,QS2002,21,elevation,2021-05-09 09:48:18
5171,QS2002,21,door_open,2021-05-09 09:48:18
5172,QS2002,251, person_entry,2021-05-09 09:48:19
5173,QS2002,24,elevation,2021-05-09 09:48:21
5174,QS2002,24,door_open,2021-05-09 09:48:21
5175,QS2002,7.62,wind_speed,2021-05-09 09:48:21
5176,QS2002,21,elevation,2021-05-09 09:48:24
5177,QS2002,9.73,wind_speed,2021-05-09 09:48:26
5178,QS2002,22,elevation,2021-05-09 09:48:27
5179,QS2002,22,door_open,2021-05-09 09:48:27
5180,QS2002,21,elevation,2021-05-09 09:48:30
5181,QS2002,8.81,wind_speed,2021-05-09 09:48:31
5182,QS2002,24,elevation,2021-05-09 09:48:33
5183,QS2002,223, person_exit,2021-05-09 09:48:36
5184,QS2002,23,elevation,2021-05-09 09:48:36
5185,QS2002,10.02,wind_speed,2021-05-09 09:48:36
5186,QS2002,-24,button_call,2021-05-09 09:48:38
5187,QS2002,20,elevation,2021-05-09 09:48:39
5188,QS2002,20,door_open,2021-05-09 09:48:39
5189,QS2002,10.32,wind_speed,2021-05-09 09:48:41
5190,QS2002,19,elevation,2021-05-09 09:48:42
5191,QS2002,20,elevation,2021-05-09 09:48:45
5192,QS2002,6.91,wind_speed,2021-05-09 09:48:46
5193,QS2002,23,elevation,2021-05-09 09:48:48
5194,QS2002,21,elevation,2021-05-09 09:48:51
5195,QS2002,10.94,wind_speed,2021-05-09 09:48:51
5196,QS2002,21,elevation,2021-05-09 09:48:54
5197,QS2002,3.36,wind_speed,2021-05-09 09:48:56
5198,QS2002,18,elevation,2021-05-09 09:48:57
5199,QS2002,15,elevation,2021-05-09 09:49:00
5200,QS2002,15,door_open,2021-05-09 09:49:00
5201,QS2002,8.19,wind_speed,2021-05-09 09:49:01
5202,QS2002,16,elevation,2021-05-09 09:49:03
5203,QS2002,252, person_entry,2021-05-09 09:49:04
5204,QS2002,13,elevation,2021-05-09 09:49:06
5205,QS2002,3.29,wind_speed,2021-05-09 09:49:06
5206,QS2002,16,elevation,2021-05-09 09:49:09
5207,QS2002,3.61,wind_speed,2021-05-09 09:49:11
5208,QS2002,16,elevation,2021-05-09 09:49:12
5209,QS2002,19,elevation,2021-05-09 09:49:15
5210,QS2002,19,door_open,2021-05-09 09:49:15
5211,QS2002,23,button_call,2021-05-09 09:49:15
5212,QS2002,7.66,wind_speed,2021-05-09 09:49:16
5213,QS2002,22,elevation,2021-05-09 09:49:18
5214,QS2002,25,elevation,2021-05-09 09:49:21
5215,QS2002,7.52,wind_speed,2021-05-09 09:49:21
5216,QS2002,25,elevation,2021-05-09 09:49:24
5217,QS2002,25,door_open,2021-05-09 09:49:24
5218,QS2002,6.37,wind_speed,2021-05-09 09:49:26
5219,QS2002,25,elevation,2021-05-09 09:49:27
5220,QS2002,23,elevation,2021-05-09 09:49:30
5221,QS2002,-25,button_call,2021-05-09 09:49:30
5222,QS2002,249, person_exit,2021-05-09 09:49:31
5223,QS2002,7.55,wind_speed,2021-05-09 09:49:31
5224,QS2002,23,elevation,2021-05-09 09:49:33
5225,QS2002,25,elevation,2021-05-09 09:49:36
5226,QS2002,10.31,wind_speed,2021-05-09 09:49:36
5227,QS2002,23,elevation,2021-05-09 09:49:39
5228,QS2002,10.18,wind_speed,2021-05-09 09:49:41
5229,QS2002,21,elevation,2021-05-09 09:49:42
5230,QS2002,18,elevation,2021-05-09 09:49:45
5231,QS2002,18,door_open,2021-05-09 09:49:45
5232,QS2002,8.84,wind_speed,2021-05-09 09:49:46
5233,QS2002,17,elevation,2021-05-09 09:49:48
5234,QS2002,253, person_entry,2021-05-09 09:49:49
5235,QS2002,18,elevation,2021-05-09 09:49:51
5236,QS2002,18,door_open,2021-05-09 09:49:51
5237,QS2002,4.68,wind_speed,2021-05-09 09:49:51
5238,QS2002,17,elevation,2021-05-09 09:49:54
5239,QS2002,10.76,wind_speed,2021-05-09 09:49:56
5240,QS2002,18,elevation,2021-05-09 09:49:57
5241,QS2002,16,elevation,2021-05-09 09:50:00
5242,QS2002,7.61,wind_speed,2021-05-09 09:50:01
5243,QS2002,16,elevation,2021-05-09 09:50:03
5244,QS2002,19,elevation,2021-05-09 09:50:06
5245,QS2002,8.66,wind_speed,2021-05-09 09:50:06
5246,QS2002,21,elevation,2021-05-09 09:50:09
5247,QS2002,5.76,wind_speed,2021-05-09 09:50:11
5248,QS2002,21,elevation,2021-05-09 09:50:12
5249,QS2002,254, person_entry,2021-05-09 09:50:14
5250,QS2002,23,elevation,2021-05-09 09:50:15
5251,QS2002,10.08,wind_speed,2021-05-09 09:50:16
5252,QS2002,21,elevation,2021-05-09 09:50:18
5253,QS2002,24,elevation,2021-05-09 09:50:21
5254,QS2002,9.28,wind_speed,2021-05-09 09:50:21
5255,QS2002,23,elevation,2021-05-09 09:50:24
5256,QS2002,248, person_exit,2021-05-09 09:50:26
5257,QS2002,10.07,wind_speed,2021-05-09 09:50:26
5258,QS2002,25,elevation,2021-05-09 09:50:27
5259,QS2002,25,door_open,2021-05-09 09:50:27
5260,QS2002,24,elevation,2021-05-09 09:50:30
5261,QS2002,24,door_open,2021-05-09 09:50:30
5262,QS2002,3.03,wind_speed,2021-05-09 09:50:31
5263,QS2002,21,elevation,2021-05-09 09:50:33
5264,QS2002,19,elevation,2021-05-09 09:50:36
5265,QS2002,6.67,wind_speed,2021-05-09 09:50:36
5266,QS2002,19,elevation,2021-05-09 09:50:39
5267,QS2002,5.08,wind_speed,2021-05-09 09:50:41
5268,QS2002,22,elevation,2021-05-09 09:50:42
5269,QS2002,19,elevation,2021-05-09 09:50:45
5270,QS2002,19,door_open,2021-05-09 09:50:45
5271,QS2002,3.95,wind_speed,2021-05-09 09:50:46
5272,QS2002,20,elevation,2021-05-09 09:50:48
5273,QS2002,255, person_entry,2021-05-09 09:50:51
5274,QS2002,22,elevation,2021-05-09 09:50:51
5275,QS2002,7.18,wind_speed,2021-05-09 09:50:51
5276,QS2002,24,elevation,2021-05-09 09:50:54
5277,QS2002,5.04,wind_speed,2021-05-09 09:50:56
5278,QS2002,23,elevation,2021-05-09 09:50:57
5279,QS2002,23,elevation,2021-05-09 09:51:00
5280,QS2002,10.49,wind_speed,2021-05-09 09:51:01
5281,QS2002,21,elevation,2021-05-09 09:51:03
5282,QS2002,22,button_call,2021-05-09 09:51:04
5283,QS2002,19,elevation,2021-05-09 09:51:06
5284,QS2002,7.21,wind_speed,2021-05-09 09:51:06
5285,QS2002,16,elevation,2021-05-09 09:51:09
5286,QS2002,4.47,wind_speed,2021-05-09 09:51:11
5287,QS2002,17,elevation,2021-05-09 09:51:12
5288,QS2002,15,elevation,2021-05-09 09:51:15
5289,QS2002,3.52,wind_speed,2021-05-09 09:51:16
5290,QS2002,16,elevation,2021-05-09 09:51:18
5291,QS2002,256, person_entry,2021-05-09 09:51:21
5292,QS2002,17,elevation,2021-05-09 09:51:21
5293,QS2002,17,button_call,2021-05-09 09:51:21
5294,QS2002,9.47,wind_speed,2021-05-09 09:51:21
5295,QS2002,19,elevation,2021-05-09 09:51:24
5296,QS2002,6.74,wind_speed,2021-05-09 09:51:26
5297,QS2002,17,elevation,2021-05-09 09:51:27
5298,QS2002,14,elevation,2021-05-09 09:51:30
5299,QS2002,7.73,wind_speed,2021-05-09 09:51:31
5300,QS2002,12,elevation,2021-05-09 09:51:33
5301,QS2002,12,elevation,2021-05-09 09:51:36
5302,QS2002,7.63,wind_speed,2021-05-09 09:51:36
5303,QS2002,14,elevation,2021-05-09 09:51:39
5304,QS2002,3.09,wind_speed,2021-05-09 09:51:41
5305,QS2002,16,elevation,2021-05-09 09:51:42
5306,QS2002,16,elevation,2021-05-09 09:51:45
5307,QS2002,8.41,wind_speed,2021-05-09 09:51:46
5308,QS2002,16,elevation,2021-05-09 09:51:48
5309,QS2002,257, person_entry,2021-05-09 09:51:51
5310,QS2002,18,elevation,2021-05-09 09:51:51
5311,QS2002,-17,button_call,2021-05-09 09:51:51
5312,QS2002,7.29,wind_speed,2021-05-09 09:51:51
5313,QS2002,-24,button_call,2021-05-09 09:51:53
5314,QS2002,21,elevation,2021-05-09 09:51:54
5315,QS2002,7.66,wind_speed,2021-05-09 09:51:56
5316,QS2002,22,elevation,2021-05-09 09:51:57
5317,QS2002,22,elevation,2021-05-09 09:52:00
5318,QS2002,-25,button_call,2021-05-09 09:52:01
5319,QS2002,7.25,wind_speed,2021-05-09 09:52:01
5320,QS2002,21,elevation,2021-05-09 09:52:03
5321,QS2002,23,elevation,2021-05-09 09:52:06
5322,QS2002,3.33,wind_speed,2021-05-09 09:52:06
5323,QS2002,23,elevation,2021-05-09 09:52:09
5324,QS2002,23,door_open,2021-05-09 09:52:09
5325,QS2002,8.89,wind_speed,2021-05-09 09:52:11
5326,QS2002,21,elevation,2021-05-09 09:52:12
5327,QS2002,22,elevation,2021-05-09 09:52:15
5328,QS2002,11.00,wind_speed,2021-05-09 09:52:16
5329,QS2002,25,elevation,2021-05-09 09:52:18
5330,QS2002,22,button_call,2021-05-09 09:52:18
5331,QS2002,243, person_exit,2021-05-09 09:52:21
5332,QS2002,25,elevation,2021-05-09 09:52:21
5333,QS2002,9.76,wind_speed,2021-05-09 09:52:21
5334,QS2002,25,elevation,2021-05-09 09:52:24
5335,QS2002,25,door_open,2021-05-09 09:52:24
5336,QS2002,7.68,wind_speed,2021-05-09 09:52:26
5337,QS2002,22,elevation,2021-05-09 09:52:27
5338,QS2002,22,button_call,2021-05-09 09:52:27
5339,QS2002,22,elevation,2021-05-09 09:52:30
5340,QS2002,10.13,wind_speed,2021-05-09 09:52:31
5341,QS2002,25,elevation,2021-05-09 09:52:33
5342,QS2002,25,elevation,2021-05-09 09:52:36
5343,QS2002,10.43,wind_speed,2021-05-09 09:52:36
5344,QS2002,25,elevation,2021-05-09 09:52:39
5345,QS2002,5.01,wind_speed,2021-05-09 09:52:41
5346,QS2002,24,elevation,2021-05-09 09:52:42
5347,QS2002,22,elevation,2021-05-09 09:52:45
5348,QS2002,22,door_open,2021-05-09 09:52:45
5349,QS2002,13,button_call,2021-05-09 09:52:45
5350,QS2002,252, person_exit,2021-05-09 09:52:46
5351,QS2002,8.96,wind_speed,2021-05-09 09:52:46
5352,QS2002,20,elevation,2021-05-09 09:52:48
5353,QS2002,19,elevation,2021-05-09 09:52:51
5354,QS2002,6.43,wind_speed,2021-05-09 09:52:51
5355,QS2002,17,elevation,2021-05-09 09:52:54
5356,QS2002,17,door_open,2021-05-09 09:52:54
5357,QS2002,9.20,wind_speed,2021-05-09 09:52:56
5358,QS2002,20,elevation,2021-05-09 09:52:57
5359,QS2002,-13,button_call,2021-05-09 09:52:59
5360,QS2002,258, person_entry,2021-05-09 09:53:00
5361,QS2002,20,elevation,2021-05-09 09:53:00
5362,QS2002,-10,button_call,2021-05-09 09:53:00
5363,QS2002,9.22,wind_speed,2021-05-09 09:53:01
5364,QS2002,19,elevation,2021-05-09 09:53:03
5365,QS2002,22,elevation,2021-05-09 09:53:06
5366,QS2002,5.15,wind_speed,2021-05-09 09:53:06
5367,QS2002,23,elevation,2021-05-09 09:53:09
5368,QS2002,9.52,wind_speed,2021-05-09 09:53:11
5369,QS2002,21,elevation,2021-05-09 09:53:12
5370,QS2002,21,elevation,2021-05-09 09:53:15
5371,QS2002,8.51,wind_speed,2021-05-09 09:53:16
5372,QS2002,19,elevation,2021-05-09 09:53:18
5373,QS2002,-18,button_call,2021-05-09 09:53:19
5374,QS2002,21,elevation,2021-05-09 09:53:21
5375,QS2002,3.93,wind_speed,2021-05-09 09:53:21
5376,QS2002,253, person_exit,2021-05-09 09:53:24
5377,QS2002,22,elevation,2021-05-09 09:53:24
5378,QS2002,-23,button_call,2021-05-09 09:53:26
5379,QS2002,8.63,wind_speed,2021-05-09 09:53:26
5380,QS2002,20,elevation,2021-05-09 09:53:27
5381,QS2002,14,button_call,2021-05-09 09:53:27
5382,QS2002,17,elevation,2021-05-09 09:53:30
5383,QS2002,17,door_open,2021-05-09 09:53:30
5384,QS2002,7.32,wind_speed,2021-05-09 09:53:31
5385,QS2002,20,elevation,2021-05-09 09:53:33
5386,QS2002,22,elevation,2021-05-09 09:53:36
5387,QS2002,4.69,wind_speed,2021-05-09 09:53:36
5388,QS2002,19,elevation,2021-05-09 09:53:39
5389,QS2002,-14,button_call,2021-05-09 09:53:39
5390,QS2002,10.29,wind_speed,2021-05-09 09:53:41
5391,QS2002,16,elevation,2021-05-09 09:53:42
5392,QS2002,246, person_exit,2021-05-09 09:53:45
5393,QS2002,17,elevation,2021-05-09 09:53:45
5394,QS2002,9.56,wind_speed,2021-05-09 09:53:46
5395,QS2002,17,elevation,2021-05-09 09:53:48
5396,QS2002,20,elevation,2021-05-09 09:53:51
5397,QS2002,4.71,wind_speed,2021-05-09 09:53:51
5398,QS2002,22,elevation,2021-05-09 09:53:54
5399,QS2002,8.80,wind_speed,2021-05-09 09:53:56
5400,QS2002,25,elevation,2021-05-09 09:53:57
5401,QS2002,247, person_exit,2021-05-09 09:54:00
5402,QS2002,22,elevation,2021-05-09 09:54:00
